item	site	category	subcategory	description
Great Machete	Dark Souls 3 Wiki	Weapons	Greataxes	"
This giant machete has a slash attack, and is a worker's tool in the Undead Settlement.This dismantling tool was not originally intended for use in battle.Skill: SharpenScrape the blade to sharpen and enable a cleaner cut.
"
Partizan	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Spear with blade attached to broad point. Long reach, and can be used with shield up. Attacks faster with shield down.This weapon can utilize its blade for slicing attacks, and is generally adaptable to many situations, but in cramped quarters, its slices ricochet off walls.Skill: Spin SweepSweep foes in a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash.
"
Yorshka's Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
This treasure, gifted to the Yorshka Church, is enchanted with a soporific spell, and was surreptitiously worshiped by Irithyll slaves. As a weapon, it is part spear and part hammer, the former allowing thrusting, and the latter allowing strikes.Skill: PacifyWith a prayer and an offering of this spear, temporarily wear down enemy FP with each strike.
"
Sellsword Twinblades	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Paired scimitars used by certain sellswords. The scimitars' sharp blades make for effective slashing attacks, but fare poorly against metal armor and tough scale-covered hides. With a scimitar in each hand, the wielder can vary their onslaught with unique left-handed attacks when in the proper stance. Skill: Spin Slash Slice into foes with a large spinning motion, and continue spinning to transition into a strong attack
"
Fume Ultra Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
This twisted sword, the heaviest of all ultra greatswords, resembles black slate.This weapon, said to belong to a traitor from long ago, was so heavy that it found no owner, and became a forgotten relic of history.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with a crushing strong attack.
"
Cleric's Candlestick	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
Candle stick used as both sword and catalyst. Used for worship by the Deacons of the Deep. The deacons, under the guidance of Archdeacon McDonnell, became both Clergymen and sorcerers. Skill: Guiding Light A candle provides a temporary source of light which reveals additional guidance.
"
Bloodlust	Dark Souls 3 Wiki	Weapons	Katanas	"
Katana of the old Mound-maker.The Mound-maker piled sacrifices upon the altar, but became the final offering himself, leaving this katana as a gift for his dear family.Skill: BloodlustStain blade with one’s own blood to temporarily grant uncanny sharpness. For one driven by bloodlust, nothing deserves to remain standing.
"
Ringed Knight Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Black spear wielded by the Ringed Knights.The arms of early men were forged in the Abyss, and betray a smidgen of life.
For this reason the gods cast a seal of fire upon these spears, and those who possessed them.
Skill: EmberThrust the timeworn spear and watch it restore its ancient brilliance and reignite a short-lived flame, whose dull aftermath will carry on.
"
Parrying Dagger	Dark Souls 3 Wiki	Weapons	Daggers	"
Dagger with a greatly curved guard.A dagger made especially for parrying which is usually equipped in one's left hand in place of a shield.Skill: ParryRepel an attack at the right time to follow up with a critical hit. Works while equipped in either hand.
"
Morne's Great Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Greathammer bestowed upon Carim Knights who demonstrate outstanding strength and unwavering faith. Decorated by a ward of Carim Temple, and imbued with the twisted rage of Apostle Morne.Skill: Morne's RageStick weapon into earth and emit a powerful shockwave. Also, similar to Perseverance, temporarily boosts poise and reduces damage received.
"
Estoc	Dark Souls 3 Wiki	Weapons	Thrusting Swords	"
Large thrusting sword used for piercing through the armor of enemies. The sharp edge of the sword's rock-solid blade can also be used in slashing attacks.Skill: Lock onto your target and hit them in a large forward lunge to pierce through enemy shields and inflict staggering damage.
"
Whip	Dark Souls 3 Wiki	Weapons	Whips	"
A leather whip that was never intended for use in combat.Of little use against armor and tough scales, but quite formidable against enemies with exposed skin.Skill: ImpactStrike from the left to evade shields and deal a stinging blow that temporarily slows stamina recovery. The shackles of bondage lie deep in the hearts of all humankind.
"
Onikiri and Ubadachi	Dark Souls 3 Wiki	Weapons	Katanas	"
The hunters known as the King's Black Hands wielded paired weapons. These belonged to Kamui, who looked after the prince.Kamui brought Onikiri with him to the Undead Settlement, where he forged Ubadachi, and was finally prepared to join the ranks of the royal hunters.Skill: OnislayerLeap forward and slash mercilessly with both blades, cutting open foes.""
"
Claymore	Dark Souls 3 Wiki	Weapons	Greatswords	"
An unusually large and heavy greatsword normally wielded with two hands. This highly versatile weapon can be swung broadly or thrusted. Skill: Stance While in stance, use normal attacks to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Greatlance	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
This lance features a long pole, and was originally intended to be used by knights for jousting.This weapon is primarily used in charging attacks, and would require tremendous strength and dexterity to be handled by a mere foot soldier.Skill: ChargeHold lance at waist and charge at foe. Use strong attack while charging to extend the length of the charge. 
"
Harald Curved Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Giant gold-decorated curved sword wielded by warriors of the Harald Legion, who sought the dark soul.
The swords sank into the dark with the legion, where their blades were severely corroded.
Skill: SeverHold the giant blade with both hands and slash repeatedly at foe's feet.
"
Dragonslayer Swordspear	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
A dragon hunting weapon from the age of the gods. The earliest form of the cross spear, serving as both a sword and a spear.Its owner was the Nameless King, a deific hunter of dragons. The swordspear is imbued with lightning, of which he was the heir.Skill: Falling BoltHold swordspear high in the air to summon fierce lightning that descends upon distant foes. 
"
Rotten Ghru Dagger	Dark Souls 3 Wiki	Weapons	Daggers	"
A crude, half-rotten dagger.Choice weapon of the blunt-horned Ghrus, descendants of the acolytes of Farron Keep.The rancid blade is drenched in rotten waste, making it acutely poisonous.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
"
Irithyll Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Straight sword bestowed upon the Outrider Knights of the Boreal Valley. This weapon is enshrouded in frost, and causes frostbite.Every Outrider Knight one day devolves into a beast, constantly hounded by Pontiff Sulyvahn's black eyes.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Izalith Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Ancient catalyst of the Witch of Izalith and her daughters, used long before the dawn of chaos and of pyromancy.With the birth of the Chaos Flame, the flame witches were at once both sorcerers and shamans. Faith adjusts the power of sorceries cast using this catalyst, and the staff also seems to boost the power of dark sorceries.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Pontiff Knight Great Scythe	Dark Souls 3 Wiki	Weapons	Reapers	"
Great scythe wielded by the Pontiff's knights, frigid spirits that linger in Irithyll. The large blade appears to be eaten away by insects, making it lightweight but also brittle.Skill: FrostCreate a bone-chilling frost with each swing of the great scythe that causes a temporary frost effect.
"
Composite Bow	Dark Souls 3 Wiki	Weapons	Bows	"
Composite short bow emphasizing power. Its size allows for quick shots.Though more powerful than standard bows, it also requires more strength of the user, and its range is short.Skill: Rapid FireSwiftly nocks arrows with finesse after drawing the bow, allowing for consecutive shots.
"
Great Wooden Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
This giant wooden hammer is a worker's tool in the Undead Settlement. Intended to grind flesh and bone to prepare for burial, rather than use in battle.Skill: Spin BashBash foes with a large spinning motion. and utilize momentum to transition into an overhanded strong attack smash.
"
Shotel	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Broadly curved sword known as the favored weapon of the tragic Embraced Knight. Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively. Skill: Spin Slash Slice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash.
"
Lothric Knight Long Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Long spear wielded by the proud Lothric Knights. Designed for long-range thrusting.  Lothric spear knights are known for their steadfastness, and this spear boosts the poise of its wielder.Skill: Charge  Hold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge
"
Firelink Greatsword	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
The Lords of Cinder linked the First Flame, and this Greatsword was wielded by their deific manifestation. This coiled sword, found thrust in the bonfire, existed long before the throneless lords themselves.Skill: EmberThe fading flame momentarily illuminates and launches itself forward.
"
Scimitar	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Small curved sword that excels in swift movements and consecutive attacks.The scimitar's flesh-rending slash atacks are greatly compromised against armor and tough scale-covered hides.Skill: Spin SlashSlice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash.
"
Canvas Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. Canvas talismans are austere items carried by heralds.Equip a talisman or a sacred chime to cast miracles. Miracles must be attuned at a bonfire before use.Skill: Unfaltering PrayerTemporarily increase poise while casting miracles, preventing enemy attacks from interrupting prayer. Works while equipped in either hand.
"
