item	site	category	subcategory	description
Astora Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
This greatsword, bestowed only upon elite knights, is a relic of the ruined land of Astora. Designed for a focus on thrust attacks, this sword is hard and sharp, but not unusually heavy. Skill: Charge Hold sword at waist and charge at foe. Use strong attack while charging to extend the length of the charge.
"
Sacred Chime of Filianore	Dark Souls 3 Wiki	Weapons	Sacred Chimes	"
A sacred chime blessed by Princess Filianore, matriarch of the church.
Filianore's favor knows no boundaries, and this sacred chime expands the range of vicinity-affecting miracles that heal, cure, or provide other enhancements.
Skill: Pray for FavorWorks with chime equipped in either left or right hand. Heals HP very slowly for a duration of time. Affects caster and those in vicinity.
"
Follower Sabre	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Great curved sword wielded by Farron Followers. Its great weight enables heavy-handed chain attacks.
The Followers brandish their swords to hunt warriors taken by the Abyss. Their technique is honed to face men, implying those yet to lose their human aspect are their likeliest prey.
Skill: Prying Wedge
A chain attack that wedges below foes and swings upward, breaking their guard. Strong attack can be used to follow up the onslaught with a fatal blow.
"
Vordt's Great Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Great Hammer wielded by Vordt, the outrider knight of the Boreal Valley. Weapon is inbued with frost, and causes frostbite.Frost accumulates in the body causing frostbite, which saps one's health, lowers absorption, and slows stamina recovery.Skill: PerseveranceAnchor weapon in earth to temporarily boost poise. Damage reduced while activated.
"
Sorcerer's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Staff used to cast sorceries. A common catalyst given to sorcerers of the Vinheim Dragon School.Equip a catalyst to use sorceries. Sorceries must be tuned at a bonfire before use.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Great Corvian Scythe	Dark Souls 3 Wiki	Weapons	Reapers	"
Great scythe of the forlorn souls guided by heretical storytellers. The Mistress of the Painted World is said to wield a great scythe herself. Great scythes inflict profuse bleeding, such that the blood splatters on the wielder.Skill: Neck SwipeThis attack aims for the scruff of a foe's neck, and when successful, functions as a head shot, inflicting heavy damage.
"
Cathedral Knight Greatsword	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword wielded by the knights of the Cathedral of the Deep.
Highly destructive if intolerably heavy.
Its blade is flattened for use as a strike weapon, but the point at the end allows for thrusting.
"
Pyromancer's Parting Flame	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
The pyromancy flame of Livid Pyromancer Dunnel that attracts the echoes of  death.
When Dunnel lost his hideous spouse, he gave his own pyromancy flame as an offering, which transformed into a parting flame. Not long after, Dunnel became a mad spirit, cursed to wander the lands.
Skill: Parting Flame
Release store of death echoes to gain a modest dose of Estus.
 
"
Shortsword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Small straight sword excelling in thrusting attacks.
The shortsword is a light and easily wielded straight sword, due to its minimal attribute requirements.
Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Man-Grub's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Staff of the man-grubs who guard Rosaria’s Bed Chamber. Their holy symbol is formed at the tip. Wielder’s luck strengthens effects of sorceries.The man-grubs have clearly been reborn, but as what?Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Lucerne	Dark Souls 3 Wiki	Weapons	Halberds	"
A polearm with a sharp, hard pronged head that inflicts thrust attacks.The Lucerne is wielded overhand like a hammer, or can be swung from the side to break through shields.Skill: Spin SweepSweep foes in a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash.
"
Manikin Claws	Dark Souls 3 Wiki	Weapons	Fist & Claws	"
Weapon of the Pale Shades, assassins of the Sable Church of Londor. The curved claws cause heavy bleeding.When two handed, claws are equipped to each hand.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
"
Farron Greatsword	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
Greatsword of the Abyss watchers which is atypically paired with a dagger.The dagger is utilized as a wedge in the left hand while the greatsword is held in the right, a unique technique that was synonymous with the Undead Legion. Confounds foes the manner of wolves hunting prey. Skill: ParryDeflect an attack when timed properly and follow up with a critical hit, executed with the dagger.
"
Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
Talisman for casting miracles of the Gods. Once a very common item among the ranks of the old Way of White.Equip a Talisman or a sacred chime to cast miracles. Miracles must be attuned at a bonfire before use.Skill: Unfaltering PrayerTemporarily increase poise while casting miracles, preventing enemy attacks from interrupting prayer. Works while equipped in either hand.
"
Longbow	Dark Souls 3 Wiki	Weapons	Bows	"
Longbow commonly used by hunters.Arrows must be equipped in order to use bows. Up to two kinds of arrow can be equipped at a time, and these can be switched as necessary.Skill: PuncturePull the arrow even further back for a more powerful shot that can also pierce shields.
"
Crow Quills	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Thrusting sword wielded by Corvian Knights, and a special paired weapon. When twin-handed, brandish four thin-edge blades in the left hand.
In their infatuation with Sister Friede, the Corvian Knights swore to protect the painting from fire, and to this end, took to the execution of their own brethren.
Skill: Quill Dart
Simultaneously throw temporarily substantial illusions of the four thin-edged blades wielded in the left hand.
"
Quakestone Hammer	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
A Stonehammer wielded by the Millwood Knights, with a head of naturally-formed stone.
The Knights of Millwood would fight hand-in-hand with the earth itself, and this weapon, among the oldest in Millwood, is symbolic of that relationship.
Skill: Quake
Burrow hammer head into the ground with a great slam, and use strong attack to upheave earth, creating a shockwave that rumbles like a mighty warcry. 
"
Millwood Battle Axe	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Battle axe wielded by Millwood Knights. Its blade is blessed by the symbol of the Ethereal Oak
A hefty axe normally wielded by the mightiest of warriors.
Skill: Warcry
The unique warcry of the Millwood Knights entailed a leap straight toward the enemy and a fearsome roar.
"
Spiked Mace	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Choice weapon of the evangelists of the Cathedral of the Deep, mentors of the dwellers of the Undead Settlement. Its long, sharp spikes cause great pain and bleeding.Skill: Spin BashBash foes with a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash.
"
Broken Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A straight sword with a broken blade.A weapon with no exceptional qualities. Only a mad Hollow would choose to fight with this.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge. Only, neither move will appear very impressive with a broken sword.
"
Storm Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Curved sword imbued with the strength of the Stormdrake.The Nameless King, ally of the ancient dragons, fought beside the Stormdrake in countless battles.  When the great beast fell, the king claimed his soul, as was the custom in the age of godsSkill: TornadoImbue blade with the wrath of storm in a spinning motion, and follow with a strong attack to bear that wrath upon foes.
"
Astora Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A well-crafted sword named after the ruined land.Astora, before its fall, was a land replete with royal blood, and this weapon is both a reminder and heirloom of that era.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Longsword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A balanced, widely-used standard straight sword. Inflicts reliable standard damage, as well as high thrust damage.
Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge. 
"
Storyteller's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Staff of a heretic storyteller who shares tales of the Painted World to forlorn souls.The storytellers, too, are wretched beings with no place to go. Their bodies, souls, and even their staves are all tainted through and through.Skill: Poison SporesExpel noxious spores from the formless, parasitical things that inhabit the staff.
"
Crystal Sage's Rapier	Dark Souls 3 Wiki	Weapons	Thrusting Swords	"
Thrusting Sword with tiny crystals scattered across its blade, used by the Crystal Sages for self-defence.The crystals boost the magic damage inflicted by the sword, and the item discovery of its wielder, fruit of the lifetime of research conducted by the sages.Skill: Stance. From stance, use normal attack to back step and execute a surprise attack, or a strong attack for consecutive thrusting.
"
Sage's Crystal Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Crystal catalyst presented as a gift from the Crystal Sages to their favorite pupil, Kriemhild. Crystal spheres devour the will of the user, and this staff increases the potency of sorceries at the cost of increased FP consumption by Skills.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
 
"
Yorshka's Chime	Dark Souls 3 Wiki	Weapons	Sacred Chimes	"
A sacred chime belonging to Yorshka. Her brother, the former knight captain, presented her with this medium together with another gift: her name.The ringing of the chime must have done much to soothe her loneliness.Skill: Gentle PrayerRecovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
"
